file,onset,duration,,file,onset,duration
G52936011,22:02.3,0.1,,B52936011,21:41.7,0.546
G52936011,22:02.6,0.1,,B52936011,21:42.8,0.645
G52936011,22:03.0,0.1,,B52936011,21:44.1,0.645
G52936011,22:03.3,0.082,,B52936011,21:45.4,0.675
G52936011,22:06.3,0.109,,B52936011,21:47.5,0.546
G52936011,22:24.4,0.245,,B52936011,21:48.7,0.993
G52936011,22:24.9,0.109,,B52936011,21:49.9,8.618
G52936011,22:25.4,0.072,,B52936011,22:05.2,0.397
G52936011,22:29.4,0.127,,B52936011,22:06.5,0.387
G52936011,22:29.9,0.1,,B52936011,22:07.7,0.457
G52936011,22:39.2,0.082,,B52936011,22:08.4,0.467
G52936011,22:39.4,0.063,,B52936011,22:09.5,6.702
G52936011,22:39.7,0.045,,B52936011,22:16.4,0.894
G52936011,22:41.3,0.072,,B52936011,22:17.5,0.953
G52936011,22:41.7,0.09,,B52936011,22:18.7,0.923
G52936011,22:42.1,0.063,,B52936011,22:19.9,0.566
G52936011,22:44.2,0.127,,B52936011,22:30.9,0.625
G52936011,22:44.7,0.063,,B52936011,22:31.7,3.445
G52936011,22:56.7,0.109,,B52936011,22:35.3,1.033
G52936011,23:02.2,0.09,,B52936011,22:36.6,0.854
G52936011,23:02.4,0.072,,B52936011,22:37.6,0.973
G52936011,23:02.7,0.054,,B52936011,22:45.8,0.387
G52936011,23:03.8,0.082,,B52936011,22:46.8,0.427
G52936011,23:04.3,0.082,,B52936011,22:47.9,0.705
G52936011,23:06.2,0.127,,B52936011,22:48.8,0.467
G52936011,23:06.7,0.09,,B52936011,22:49.9,0.645
G52936011,23:07.1,0.072,,B52936011,22:51.1,0.973
G52936011,23:07.7,0.09,,B52936011,22:52.3,0.437
G52936011,23:15.9,0.109,,B52936011,22:52.9,0.834
G52936011,23:16.4,0.072,,B52936011,22:53.9,0.913
G52936011,23:23.2,0.082,,B52936011,22:55.0,2.701
G52936011,23:34.6,0.127,,B52936011,22:58.2,0.884
G52936011,23:35.1,0.09,,B52936011,22:59.5,0.903
G52936011,23:35.5,0.063,,B52936011,23:00.9,0.864
G52936011,23:38.3,0.1,,B52936011,23:11.4,0.506
G52936011,23:43.4,0.109,,B52936011,23:19.3,0.486
G52936011,23:43.6,0.072,,B52936011,23:20.3,0.576
G52936011,23:48.1,0.072,,B52936011,23:21.4,0.576
G52936011,24:05.0,0.1,,B52936011,23:22.5,0.645
G52936011,24:07.5,0.136,,B52936011,23:23.6,9.87
G52936011,24:07.9,0.136,,B52936011,23:52.1,0.576
G52936011,24:08.3,0.072,,B52936011,23:54.1,0.536
G52936011,24:08.8,0.072,,B52936011,23:55.4,8.956
G52936011,24:10.8,0.09,,B52936011,24:22.9,0.645
G52936011,24:12.8,0.127,,B52936011,24:23.7,8.708
G52936011,24:18.8,0.082,,B52936011,24:32.7,0.824
G52936011,24:34.7,0.072,,B52936011,24:33.9,0.705
G52936011,24:38.2,0.136,,B52936011,24:35.0,0.576
G52936011,24:39.1,0.118,,B52936011,24:36.4,0.566
G52936011,24:41.0,0.109,,B52936011,24:50.0,0.467
G52936011,24:41.3,0.072,,B52936011,24:51.7,0.486
G52936011,25:02.6,0.09,,B52936011,24:52.5,0.586
G52936011,25:03.1,0.1,,B52936011,24:53.1,3.277
G52936011,25:05.1,0.082,,B52936011,24:56.7,0.814
G52936011,25:09.7,0.145,,B52936011,24:57.9,0.804
G52936011,25:10.2,0.082,,B52936011,24:59.0,0.536
G52936011,25:10.7,0.072,,B52936011,25:00.2,0.546
G52936011,25:33.4,0.1,,B52936011,25:01.4,0.506
G52936011,25:34.0,0.072,,B52936011,25:02.6,0.526
G52936011,25:34.6,0.072,,B52936011,25:16.2,0.347
G52936011,25:35.7,0.082,,B52936011,25:17.1,0.407
G52936011,25:35.8,0.109,,B52936011,25:18.1,0.506
G52936011,25:36.1,0.082,,B52936011,25:19.2,0.586
G52936011,25:44.8,0.118,,B52936011,25:20.3,0.457
G52936011,25:45.3,0.109,,B52936011,25:21.4,0.864
G52936011,25:45.7,0.1,,B52936011,25:22.6,9.105
G52936011,25:51.6,0.127,,B52936011,25:32.2,0.685
G52936011,25:59.2,0.1,,B52936011,25:33.4,0.596
G52936011,25:59.6,0.072,,B52936011,25:34.6,0.526
G52936011,26:00.7,0.072,,B52936011,25:48.9,0.407
G52936011,26:02.1,0.109,,B52936011,25:50.0,0.387
G52936011,26:02.6,0.082,,B52936011,25:50.6,0.854
G52936011,26:03.0,0.082,,B52936011,25:51.9,0.665
G52936011,26:03.7,0.118,,B52936011,25:53.0,0.616
G52936011,26:04.2,0.072,,B52936011,25:54.2,0.556
G52936011,26:27.3,0.118,,B52936011,25:55.4,0.477
G52936011,26:27.7,0.1,,B52936011,25:56.4,0.516
G52936011,26:28.2,0.109,,B52936011,25:57.4,0.596
G52936011,26:30.1,0.1,,B52936011,25:58.6,0.606
G52936011,26:30.6,0.109,,B52936011,25:59.7,0.586
G52936011,26:45.9,0.109,,B52936011,26:00.8,0.596
G52936011,26:46.3,0.063,,B52936011,26:06.6,0.596
G52936011,26:46.6,0.063,,B52936011,26:07.8,0.685
G52936011,26:48.4,0.1,,B52936011,26:09.0,0.745
G52936011,26:48.9,0.082,,B52936011,26:10.2,0.685
G52936011,27:05.3,0.09,,B52936011,26:11.2,0.834
G52936011,27:06.2,0.145,,B52936011,26:12.2,0.467
G52936011,27:06.7,0.09,,B52936011,26:13.0,0.695
G52936011,27:07.2,0.109,,B52936011,26:14.2,0.824
G52936011,27:11.3,0.1,,B52936011,26:15.3,0.943
G52936011,27:13.2,0.145,,B52936011,26:16.4,1.023
G52936011,27:19.9,0.072,,B52936011,26:17.7,1.053
G52936011,27:26.1,0.118,,B52936011,26:18.8,0.566
G52936011,27:28.8,0.127,,B52936011,26:20.5,0.477
G52936011,27:29.2,0.082,,B52936011,26:21.6,0.516
G52936011,27:29.5,0.072,,B52936011,26:22.7,0.566
G52936011,27:33.4,0.09,,B52936011,26:24.0,0.556
G52936011,27:33.6,0.063,,B52936011,26:25.1,0.586
G52936011,27:33.9,0.063,,B52936011,26:26.6,0.516
G52936011,27:35.3,0.127,,B52936011,26:33.2,0.586
G52936011,27:35.8,0.063,,B52936011,26:34.3,0.586
G52936011,27:51.3,0.208,,B52936011,26:35.4,0.586
G52936011,27:51.9,0.109,,B52936011,26:36.5,0.596
G52936011,27:52.2,0.118,,B52936011,26:37.6,0.933
G52936011,27:56.5,0.109,,B52936011,26:38.8,0.864
G52936011,27:57.0,0.063,,B52936011,26:40.0,1.043
G52936011,28:00.9,0.118,,B52936011,26:41.3,0.486
G52936011,28:06.5,0.154,,B52936011,26:42.4,0.516
G52936011,28:09.2,0.127,,B52936011,26:43.5,0.526
G52936011,28:10.8,0.09,,B52936011,26:44.8,0.467
G52936011,28:11.3,0.082,,B52936011,26:48.5,0.347
G52936011,28:12.7,0.109,,B52936011,26:49.7,0.417
G52936011,28:19.4,0.154,,B52936011,26:50.9,0.447
G52936011,28:38.4,0.082,,B52936011,26:52.0,0.516
G52936011,28:39.0,0.072,,B52936011,26:53.0,8.321
G52936011,28:41.3,0.118,,B52936011,27:01.7,0.606
G52936011,28:41.7,0.09,,B52936011,27:02.9,0.635
G52936011,28:51.9,0.163,,B52936011,27:04.1,0.655
G52936011,28:52.3,0.118,,B52936011,27:20.0,0.516
G52936011,28:52.7,0.109,,B52936011,27:21.5,0.546
G52936011,28:53.2,0.109,,B52936011,27:22.9,0.497
G52936011,29:00.7,0.09,,B52936011,27:36.5,0.546
G52936011,29:01.2,0.1,,B52936011,27:37.4,0.347
G52936011,29:05.0,0.063,,B52936011,27:38.0,0.864
G52936011,29:18.5,0.163,,B52936011,27:39.3,0.953
G52936011,29:19.2,0.1,,B52936011,27:40.6,0.516
G52936011,29:31.0,0.109,,B52936011,27:41.4,0.526
G52936011,29:50.6,0.145,,B52936011,27:42.3,0.774
G52936011,29:51.1,0.136,,B52936011,27:43.1,6.871
G52936011,29:51.6,0.1,,B52936011,27:50.1,1.082
G52936011,29:54.7,0.09,,B52936011,27:51.7,0.576
G52936011,29:55.2,0.072,,B52936011,27:52.7,0.457
,,,,B52936011,27:53.3,0.755
,,,,B52936011,27:56.1,0.427
,,,,B52936011,28:14.1,0.576
,,,,B52936011,28:15.3,0.546
,,,,B52936011,28:16.5,0.526
,,,,B52936011,28:18.0,0.566
,,,,B52936011,28:19.7,0.625
,,,,B52936011,28:20.8,0.645
,,,,B52936011,28:21.9,0.735
,,,,B52936011,28:23.1,0.764
,,,,B52936011,28:24.3,0.715
,,,,B52936011,28:25.3,0.457
,,,,B52936011,28:26.1,0.695
,,,,B52936011,28:27.2,0.695
,,,,B52936011,28:28.3,0.705
,,,,B52936011,28:29.3,0.903
,,,,B52936011,28:30.6,0.764
,,,,B52936011,28:31.7,0.894
,,,,B52936011,28:33.2,0.625
,,,,B52936011,28:34.4,0.655
,,,,B52936011,28:35.7,0.616
,,,,B52936011,28:37.0,0.625
,,,,B52936011,28:42.0,0.546
,,,,B52936011,28:43.0,2.711
,,,,B52936011,28:46.1,0.705
,,,,B52936011,28:47.2,0.695
,,,,B52936011,28:48.3,0.725
,,,,B52936011,28:49.4,0.794
,,,,B52936011,28:50.7,0.745
,,,,B52936011,28:56.1,0.516
,,,,B52936011,28:57.3,0.467
,,,,B52936011,28:58.4,0.606
,,,,B52936011,28:59.6,0.546
,,,,B52936011,29:00.8,0.477
,,,,B52936011,29:02.1,0.556
,,,,B52936011,29:03.2,0.536
,,,,B52936011,29:04.3,0.625
,,,,B52936011,29:05.1,3.495
,,,,B52936011,29:08.7,3.803
,,,,B52936011,29:13.1,0.616
,,,,B52936011,29:24.7,0.516
,,,,B52936011,29:25.4,0.596
,,,,B52936011,29:26.6,0.675
,,,,B52936011,29:27.8,0.645
,,,,B52936011,29:29.0,0.645
,,,,B52936011,29:30.1,0.745
,,,,B52936011,29:31.5,0.546
,,,,B52936011,29:32.8,0.486
,,,,B52936011,29:33.9,0.854
,,,,B52936011,29:35.0,1.053
,,,,B52936011,29:36.2,0.546
,,,,B52936011,29:36.9,0.407
,,,,B52936011,29:37.5,0.953
,,,,B52936011,29:38.7,0.933
,,,,B52936011,29:39.9,0.397
,,,,B52936011,29:40.4,0.903
,,,,B52936011,29:41.5,1.47
,,,,B52936011,29:43.1,3.584
,,,,B52936011,29:46.9,0.854
,,,,B52936011,29:48.3,0.606
,,,,B52936011,29:49.4,0.606
,,,,B52936011,30:02.8,0.506
,,,,B52936011,30:04.1,0.526
,,,,B52936011,30:05.3,0.506
,,,,B52936011,30:06.1,1.489
,,,,B52936011,30:08.1,0.546
,,,,B52936011,30:09.2,0.903
