file,onset,duration,,file,onset,duration
G52718004,16:22.2,0.226,,B52718004,18:01.8,0.625
G52718004,16:22.7,0.389,,B52718004,18:02.9,0.625
G52718004,16:23.9,0.254,,B52718004,18:04.0,0.662
G52718004,16:27.0,0.199,,B52718004,18:05.2,0.613
G52718004,16:27.4,0.136,,B52718004,18:06.4,0.688
G52718004,16:27.7,0.118,,B52718004,18:07.7,0.675
G52718004,16:30.9,0.353,,B52718004,18:11.4,0.625
G52718004,16:31.3,0.154,,B52718004,18:12.2,0.5
G52718004,16:31.8,0.263,,B52718004,18:13.2,0.512
G52718004,16:48.9,0.19,,B52718004,18:14.3,0.625
G52718004,16:50.7,0.136,,B52718004,18:15.4,0.637
G52718004,16:51.1,0.136,,B52718004,18:16.6,0.613
G52718004,16:51.4,0.145,,B52718004,18:17.8,0.637
G52718004,16:51.9,0.19,,B52718004,18:19.0,0.45
G52718004,16:53.0,0.199,,B52718004,18:19.9,0.675
G52718004,16:53.2,0.254,,B52718004,18:21.1,0.613
G52718004,16:53.6,0.326,,B52718004,18:22.2,0.713
G52718004,16:55.5,0.208,,B52718004,18:23.6,0.713
G52718004,16:55.8,0.181,,B52718004,18:24.5,1.988
G52718004,16:56.1,0.19,,B52718004,18:27.1,0.912
G52718004,16:56.4,0.172,,B52718004,18:28.3,0.863
G52718004,16:56.8,0.217,,B52718004,18:29.5,1.025
G52718004,16:58.1,0.208,,B52718004,18:30.7,1
G52718004,16:58.6,0.199,,B52718004,18:32.1,0.637
G52718004,16:59.2,0.263,,B52718004,18:37.4,0.613
G52718004,17:02.2,0.181,,B52718004,18:38.5,0.613
G52718004,17:03.0,0.208,,B52718004,18:39.7,0.625
G52718004,17:06.4,0.127,,B52718004,18:40.8,0.7
G52718004,17:12.9,0.226,,B52718004,18:42.0,0.65
G52718004,17:16.8,0.163,,B52718004,18:43.3,0.613
G52718004,17:17.4,0.136,,B52718004,18:44.7,0.688
G52718004,17:20.2,0.154,,B52718004,18:47.1,7.713
G52718004,17:22.4,0.245,,B52718004,18:55.2,0.838
G52718004,17:40.2,0.163,,B52718004,19:02.5,0.5
G52718004,17:41.5,0.208,,B52718004,19:03.6,0.637
G52718004,17:44.4,0.136,,B52718004,19:04.6,0.787
G52718004,17:52.7,0.145,,B52718004,19:05.6,1.075
G52718004,17:55.2,0.154,,B52718004,19:06.8,1.025
G52718004,17:56.3,0.172,,B52718004,19:08.0,1.225
G52718004,17:56.7,0.19,,B52718004,19:09.3,1.225
G52718004,17:57.1,0.235,,B52718004,19:11.0,0.7
G52718004,17:57.5,0.199,,B52718004,19:12.3,0.662
G52718004,17:58.2,0.19,,B52718004,19:22.5,9.025
G52718004,17:59.3,0.19,,B52718004,19:42.5,0.613
G52718004,18:01.3,0.172,,B52718004,19:43.7,0.613
G52718004,18:02.5,0.208,,B52718004,19:44.9,0.725
G52718004,18:09.6,0.254,,B52718004,19:46.1,0.713
G52718004,18:10.7,0.254,,B52718004,19:47.2,0.925
G52718004,18:16.2,0.172,,B52718004,19:49.4,0.55
G52718004,18:17.1,0.589,,B52718004,19:50.5,0.713
G52718004,18:18.7,0.217,,B52718004,19:51.8,0.662
G52718004,18:23.3,0.326,,B52718004,19:53.0,0.725
G52718004,18:29.3,0.136,,B52718004,19:54.2,0.725
G52718004,18:33.2,0.181,,B52718004,19:55.6,0.675
G52718004,18:33.5,0.163,,B52718004,19:56.4,3.025
G52718004,18:33.9,0.136,,B52718004,19:59.7,1.988
G52718004,18:34.1,0.281,,B52718004,20:02.3,1.15
G52718004,18:36.0,0.154,,B52718004,20:08.3,0.6
G52718004,18:36.2,0.299,,B52718004,20:09.4,0.563
G52718004,18:36.8,0.235,,B52718004,20:10.6,0.613
G52718004,18:42.6,0.217,,B52718004,20:11.7,0.563
G52718004,18:44.0,0.235,,B52718004,20:12.8,0.7
G52718004,18:45.8,0.118,,B52718004,20:14.1,0.675
G52718004,18:57.1,0.263,,B52718004,20:15.3,0.613
G52718004,18:58.4,0.235,,B52718004,20:23.6,0.563
G52718004,19:00.4,0.226,,B52718004,20:24.8,0.637
G52718004,19:00.8,0.154,,B52718004,20:25.9,0.713
G52718004,19:01.2,0.181,,B52718004,20:27.2,0.637
G52718004,19:01.7,0.154,,B52718004,20:28.5,0.75
G52718004,19:02.2,0.199,,B52718004,20:29.7,0.65
G52718004,19:03.4,0.208,,B52718004,20:31.0,0.637
G52718004,19:13.6,0.154,,B52718004,20:32.1,0.625
G52718004,19:14.0,0.19,,B52718004,20:33.3,0.625
G52718004,19:14.4,0.181,,B52718004,20:34.5,0.7
G52718004,19:14.9,0.217,,B52718004,20:35.8,0.6
G52718004,19:16.5,0.226,,B52718004,20:37.0,0.738
G52718004,19:18.2,0.263,,B52718004,20:38.2,0.85
G52718004,19:18.8,0.679,,B52718004,20:39.9,0.625
G52718004,19:19.6,0.407,,B52718004,20:41.0,0.925
G52718004,19:33.8,0.208,,B52718004,20:42.2,0.688
G52718004,19:35.4,0.19,,B52718004,20:43.0,0.4
G52718004,19:35.9,0.199,,B52718004,20:43.4,1.725
G52718004,19:36.3,0.353,,B52718004,20:45.1,1.275
G52718004,19:36.7,0.362,,B52718004,20:50.2,0.588
G52718004,19:37.3,0.199,,B52718004,20:51.3,0.613
G52718004,19:37.7,0.127,,B52718004,20:52.4,0.6
G52718004,19:39.9,0.217,,B52718004,20:53.6,0.563
G52718004,19:40.3,0.172,,B52718004,20:54.8,0.637
G52718004,19:40.6,0.145,,B52718004,20:56.0,0.7
G52718004,19:41.0,0.172,,B52718004,20:57.3,0.688
G52718004,19:41.4,0.136,,B52718004,20:58.1,0.475
G52718004,19:51.4,0.217,,B52718004,21:04.3,0.575
G52718004,19:52.8,0.1,,B52718004,21:05.4,0.563
G52718004,19:53.9,0.172,,B52718004,21:06.5,0.575
G52718004,20:01.9,0.163,,B52718004,21:07.6,0.588
G52718004,20:04.4,0.208,,B52718004,21:08.7,0.65
G52718004,20:07.7,0.208,,B52718004,21:09.9,0.613
G52718004,20:09.0,0.109,,B52718004,21:11.2,0.675
G52718004,20:12.4,0.163,,B52718004,21:23.4,0.6
G52718004,20:17.9,0.281,,B52718004,21:24.4,0.7
G52718004,20:18.4,0.281,,B52718004,21:25.6,0.725
G52718004,20:19.1,0.136,,B52718004,21:26.5,5.35
G52718004,20:21.2,0.208,,B52718004,21:32.3,0.613
G52718004,20:21.8,0.245,,B52718004,21:33.6,0.625
G52718004,20:24.6,0.199,,B52718004,21:34.7,0.688
G52718004,20:31.5,0.272,,B52718004,21:36.1,0.537
G52718004,20:36.8,0.254,,B52718004,21:36.7,1.825
G52718004,20:39.6,0.072,,B52718004,21:38.8,0.975
G52718004,20:48.1,0.29,,B52718004,21:40.0,1.075
G52718004,20:48.6,0.199,,B52718004,21:41.3,1.1
G52718004,20:54.4,0.172,,B52718004,21:42.6,0.75
G52718004,21:00.0,0.199,,B52718004,21:49.1,0.45
G52718004,21:01.1,0.263,,B52718004,21:57.2,0.512
G52718004,21:05.5,0.19,,B52718004,21:58.3,0.637
G52718004,21:07.2,0.217,,B52718004,21:59.5,8.088
G52718004,21:14.7,0.154,,B52718004,22:07.7,0.825
G52718004,21:15.1,0.145,,B52718004,22:08.8,0.9
G52718004,21:15.4,0.163,,B52718004,22:10.1,0.887
G52718004,21:15.7,0.136,,B52718004,22:11.4,0.85
G52718004,21:16.1,0.145,,B52718004,22:12.7,0.85
G52718004,21:17.6,0.127,,B52718004,22:14.0,0.863
G52718004,21:17.7,0.154,,B52718004,22:15.3,0.762
G52718004,21:20.1,0.199,,B52718004,22:17.4,0.563
G52718004,21:20.6,0.154,,B52718004,22:18.7,0.625
G52718004,21:21.1,0.154,,B52718004,22:20.0,0.6
G52718004,21:21.8,0.335,,B52718004,22:25.9,0.512
G52718004,21:22.4,0.181,,B52718004,22:27.1,0.563
G52718004,21:25.2,0.199,,B52718004,22:28.2,0.55
G52718004,21:32.7,0.118,,B52718004,22:29.2,0.775
G52718004,21:36.6,0.163,,B52718004,22:30.3,0.887
G52718004,21:40.5,0.19,,B52718004,22:31.6,0.838
G52718004,21:43.4,0.145,,B52718004,22:33.0,0.7
G52718004,21:43.9,0.181,,B52718004,22:37.8,0.475
G52718004,21:44.4,0.199,,B52718004,22:38.9,6.7
G52718004,21:46.6,0.245,,B52718004,22:46.1,0.713
G52718004,21:46.9,0.235,,B52718004,22:47.3,0.688
G52718004,21:47.5,0.19,,B52718004,22:48.7,0.662
G52718004,21:47.8,0.136,,B52718004,22:56.1,0.613
G52718004,21:48.1,0.109,,B52718004,23:01.9,0.575
G52718004,21:48.4,0.136,,B52718004,23:02.7,0.563
G52718004,21:48.8,0.163,,B52718004,23:03.7,0.887
G52718004,21:50.8,0.181,,B52718004,23:04.9,0.55
G52718004,21:51.3,0.199,,B52718004,23:07.5,0.575
G52718004,21:51.8,0.208,,B52718004,23:16.0,9.25
G52718004,21:52.2,0.136,,B52718004,23:36.4,0.688
G52718004,21:52.9,0.136,,B52718004,23:41.0,0.613
G52718004,21:53.7,0.127,,B52718004,23:42.4,0.563
G52718004,21:55.6,0.245,,B52718004,23:43.6,0.675
G52718004,21:56.3,0.136,,B52718004,23:44.9,0.637
G52718004,22:11.3,0.19,,B52718004,23:46.2,0.675
G52718004,22:17.2,0.136,,B52718004,23:54.8,0.8
G52718004,22:18.0,0.208,,B52718004,23:55.9,0.925
G52718004,22:18.4,0.235,,B52718004,23:57.1,0.838
G52718004,22:19.7,0.154,,B52718004,23:58.3,2.15
G52718004,22:20.9,0.199,,B52718004,24:00.8,1.9
G52718004,22:21.4,0.226,,B52718004,24:03.0,0.988
G52718004,22:21.9,0.263,,B52718004,24:04.2,2.438
G52718004,22:22.3,0.19,,B52718004,24:07.1,0.662
G52718004,22:23.5,0.263,,B52718004,24:08.4,0.512
G52718004,22:24.6,0.118,,B52718004,24:09.6,0.588
G52718004,22:25.7,0.181,,B52718004,24:10.8,0.55
G52718004,22:26.4,0.109,,B52718004,24:12.0,0.5
G52718004,22:34.0,0.217,,B52718004,24:13.0,1.5
G52718004,22:35.6,0.254,,B52718004,24:14.8,0.762
G52718004,22:36.2,0.199,,B52718004,24:16.0,1.138
G52718004,22:36.6,0.172,,B52718004,24:17.3,1.925
G52718004,22:36.9,0.127,,B52718004,24:19.8,0.912
G52718004,22:37.5,0.145,,B52718004,24:20.9,0.537
G52718004,22:45.8,0.145,,B52718004,24:22.1,0.625
G52718004,22:48.5,0.19,,B52718004,24:23.2,0.6
G52718004,22:49.6,0.217,,B52718004,24:24.4,0.563
G52718004,22:50.0,0.172,,B52718004,24:25.6,0.662
G52718004,22:50.6,0.208,,B52718004,24:26.9,0.55
G52718004,22:52.4,0.272,,B52718004,24:33.2,0.637
G52718004,22:52.8,0.181,,B52718004,24:33.9,8.5
G52718004,22:53.3,0.199,,B52718004,24:55.5,0.662
G52718004,22:53.9,0.145,,B52718004,24:58.4,0.537
G52718004,22:57.7,0.217,,B52718004,24:59.6,0.575
G52718004,22:58.0,0.145,,B52718004,25:00.7,0.688
G52718004,22:58.3,0.19,,B52718004,25:02.0,0.675
G52718004,22:58.7,0.217,,B52718004,25:03.3,0.662
G52718004,22:59.1,0.163,,B52718004,25:07.9,0.813
G52718004,23:04.7,0.172,,B52718004,25:09.1,0.6
G52718004,23:05.9,0.226,,B52718004,25:10.3,0.637
G52718004,23:06.4,0.163,,B52718004,25:11.5,0.662
G52718004,23:08.7,0.163,,B52718004,25:12.7,0.963
G52718004,23:09.1,0.181,,B52718004,25:14.3,0.563
G52718004,23:09.4,0.19,,B52718004,25:15.4,3.337
G52718004,23:10.1,0.181,,B52718004,25:18.8,1.013
G52718004,23:13.6,0.353,,B52718004,25:20.1,0.738
G52718004,23:14.8,0.235,,B52718004,25:24.0,0.875
G52718004,23:26.2,0.281,,B52718004,25:25.2,0.713
G52718004,23:26.7,0.389,,B52718004,25:26.4,0.6
G52718004,23:27.1,0.245,,B52718004,25:27.6,2.013
G52718004,23:27.6,0.163,,B52718004,25:29.7,2.313
G52718004,23:28.0,0.163,,B52718004,25:32.4,0.9
G52718004,23:29.9,0.199,,B52718004,25:33.5,0.95
G52718004,23:30.5,0.254,,B52718004,25:34.7,2.2
G52718004,23:32.3,0.634,,B52718004,25:37.0,1.087
G52718004,23:33.0,0.924,,B52718004,25:38.3,2.388
G52718004,23:39.1,0.272,,B52718004,25:51.7,0.512
G52718004,23:39.6,0.217,,B52718004,25:52.8,0.55
G52718004,23:40.0,0.172,,B52718004,25:53.9,0.537
G52718004,23:41.1,0.145,,B52718004,25:54.9,0.738
G52718004,23:41.7,0.181,,B52718004,25:56.1,0.662
G52718004,23:47.5,0.19,,B52718004,25:57.3,7.563
G52718004,23:48.1,0.172,,B52718004,26:05.1,1.038
G52718004,23:48.9,0.272,,B52718004,26:06.4,1.188
G52718004,23:50.4,0.308,,B52718004,26:07.9,0.7
G52718004,23:54.4,0.217,,B52718004,26:14.9,0.625
G52718004,23:55.9,0.09,,B52718004,26:18.5,0.575
G52718004,23:59.3,0.072,,B52718004,26:19.7,0.912
G52718004,24:06.6,0.127,,B52718004,26:21.1,1.013
G52718004,24:06.9,0.154,,B52718004,26:22.3,0.725
G52718004,24:07.8,0.136,,B52718004,26:23.6,0.762
G52718004,24:09.0,0.19,,B52718004,26:32.1,0.525
G52718004,24:14.9,0.136,,B52718004,26:37.1,0.825
G52718004,24:15.6,0.082,,B52718004,26:38.2,6.325
G52718004,24:19.3,0.208,,B52718004,26:44.6,1.025
G52718004,24:22.1,0.109,,B52718004,26:45.9,1.837
G52718004,24:22.5,0.09,,B52718004,26:59.4,0.5
G52718004,24:22.9,0.136,,B52718004,27:00.5,0.963
G52718004,24:23.9,0.163,,B52718004,27:01.6,8.475
G52718004,24:24.5,0.199,,B52718004,27:15.7,0.6
G52718004,24:25.1,0.245,,B52718004,27:16.8,0.688
G52718004,24:29.5,0.426,,B52718004,27:18.0,0.825
G52718004,24:30.1,0.326,,B52718004,27:19.4,0.75
G52718004,24:30.6,0.208,,B52718004,27:20.7,0.762
G52718004,24:31.6,0.208,,B52718004,27:22.0,0.563
G52718004,24:32.1,0.118,,B52718004,27:23.2,0.588
G52718004,24:32.6,0.208,,B52718004,27:24.3,0.537
G52718004,24:42.5,0.172,,B52718004,27:25.4,0.588
G52718004,24:44.2,0.245,,B52718004,27:26.5,0.637
G52718004,24:44.9,0.181,,B52718004,27:27.7,0.637
G52718004,24:48.3,0.245,,B52718004,27:29.8,0.563
G52718004,24:48.7,0.145,,B52718004,27:30.9,0.662
G52718004,24:49.1,0.299,,B52718004,27:32.1,0.637
G52718004,24:49.7,0.163,,B52718004,27:33.2,0.675
G52718004,24:51.0,0.299,,B52718004,27:34.4,0.75
G52718004,24:51.8,0.172,,B52718004,27:35.2,10.088
G52718004,24:52.9,0.163,,B52718004,27:45.6,0.9
G52718004,24:53.3,0.172,,B52718004,27:47.0,0.512
G52718004,24:53.7,0.127,,B52718004,27:51.3,0.637
G52718004,24:54.0,0.127,,B52718004,27:52.7,0.675
G52718004,24:58.4,0.118,,B52718004,27:54.0,0.725
G52718004,24:59.0,0.154,,B52718004,27:59.9,0.6
G52718004,25:04.5,0.516,,B52718004,28:01.1,0.75
G52718004,25:05.5,0.19,,B52718004,28:02.3,0.725
G52718004,25:10.0,0.226,,B52718004,28:03.5,0.775
G52718004,25:11.1,0.154,,B52718004,28:04.6,0.95
G52718004,25:13.7,0.272,,B52718004,28:05.7,0.725
G52718004,25:15.3,0.118,,B52718004,28:06.8,0.912
G52718004,25:18.8,0.136,,B52718004,28:07.9,8.275
G52718004,25:24.9,0.217,,B52718004,28:16.7,0.8
G52718004,25:29.7,0.136,,B52718004,28:18.1,0.775
G52718004,25:32.2,0.163,,B52718004,28:28.9,0.55
G52718004,25:34.6,0.172,,B52718004,28:29.6,0.475
G52718004,25:41.1,0.199,,B52718004,28:30.2,5.088
G52718004,25:41.3,0.263,,B52718004,28:35.8,0.637
G52718004,25:41.8,0.471,,B52718004,28:37.0,0.625
G52718004,25:42.6,0.072,,B52718004,28:38.3,0.688
G52718004,25:44.1,0.335,,B52718004,28:39.7,0.688
G52718004,25:44.8,0.172,,B52718004,28:44.5,1.85
G52718004,25:45.4,0.226,,B52718004,28:46.7,0.838
G52718004,25:46.8,0.199,,B52718004,28:47.9,0.775
G52718004,25:47.2,0.09,,B52718004,28:49.2,0.762
G52718004,25:47.6,0.181,,B52718004,28:50.3,1.15
G52718004,25:48.1,0.19,,B52718004,28:51.5,1.038
G52718004,25:48.5,0.145,,B52718004,28:52.8,0.787
G52718004,25:49.6,0.217,,B52718004,28:54.2,0.588
G52718004,25:50.5,0.217,,B52718004,28:55.3,0.588
G52718004,25:51.4,0.235,,B52718004,28:56.4,0.7
G52718004,25:53.6,0.245,,B52718004,28:57.6,0.637
G52718004,26:07.7,0.118,,B52718004,29:00.0,10.637
G52718004,26:08.5,0.181,,B52718004,29:10.7,1.063
G52718004,26:08.8,0.145,,B52718004,29:15.0,0.675
G52718004,26:09.3,0.245,,B52718004,29:16.3,0.563
G52718004,26:09.9,0.67,,B52718004,29:17.5,0.762
G52718004,26:10.7,0.199,,B52718004,29:19.0,0.725
G52718004,26:11.7,0.19,,B52718004,29:21.4,0.412
G52718004,26:12.2,0.19,,B52718004,29:28.0,0.613
G52718004,26:12.7,0.199,,B52718004,29:28.7,7.463
G52718004,26:13.3,0.145,,B52718004,29:36.4,1.087
G52718004,26:13.7,0.199,,B52718004,29:38.0,0.725
G52718004,26:14.1,0.19,,B52718004,29:44.5,0.675
G52718004,26:14.6,0.272,,B52718004,29:45.5,0.85
G52718004,26:18.1,0.263,,B52718004,29:46.6,5.737
G52718004,26:19.7,0.172,,B52718004,29:53.5,1.45
G52718004,26:28.3,0.136,,B52718004,29:56.1,0.725
G52718004,26:29.1,0.1,,B52718004,29:57.2,0.762
G52718004,26:30.4,0.19,,B52718004,29:58.4,0.463
G52718004,26:30.9,0.29,,B52718004,29:59.5,0.463
G52718004,26:34.6,0.217,,B52718004,30:00.5,1.55
G52718004,26:35.1,0.208,,B52718004,30:02.2,8.563
G52718004,26:35.6,0.136,,B52718004,30:11.0,0.65
G52718004,26:36.7,0.245,,,,
G52718004,26:46.6,0.154,,,,
G52718004,26:48.4,0.199,,,,
G52718004,26:49.1,0.19,,,,
G52718004,26:51.4,0.226,,,,
G52718004,26:52.5,0.19,,,,
G52718004,26:52.9,0.118,,,,
G52718004,26:53.2,0.58,,,,
G52718004,26:53.9,0.127,,,,
G52718004,26:54.3,0.29,,,,
G52718004,26:55.1,0.199,,,,
G52718004,26:56.3,0.145,,,,
G52718004,26:56.7,0.534,,,,
G52718004,26:57.5,0.19,,,,
G52718004,27:10.3,0.199,,,,
G52718004,27:11.9,0.163,,,,
G52718004,27:12.7,0.163,,,,
G52718004,27:13.1,0.145,,,,
G52718004,27:14.6,0.272,,,,
G52718004,27:15.0,0.625,,,,
G52718004,27:18.9,0.136,,,,
G52718004,27:22.4,0.109,,,,
G52718004,27:22.8,0.181,,,,
G52718004,27:24.1,0.19,,,,
G52718004,27:28.5,0.163,,,,
G52718004,27:29.5,0.235,,,,
G52718004,27:33.0,0.163,,,,
G52718004,27:33.9,0.172,,,,
G52718004,27:46.7,0.245,,,,
G52718004,27:47.3,0.172,,,,
G52718004,27:48.1,0.19,,,,
G52718004,27:49.8,0.19,,,,
G52718004,27:50.2,0.145,,,,
G52718004,27:50.5,0.072,,,,
G52718004,27:54.9,0.163,,,,
G52718004,27:55.3,0.154,,,,
G52718004,27:56.6,0.217,,,,
G52718004,27:57.3,0.254,,,,
G52718004,27:57.9,0.272,,,,
G52718004,27:59.0,0.145,,,,
G52718004,27:59.7,0.109,,,,
G52718004,28:04.3,0.136,,,,
G52718004,28:16.2,0.226,,,,
G52718004,28:19.4,1.204,,,,
G52718004,28:20.9,0.109,,,,
G52718004,28:21.6,0.444,,,,
G52718004,28:22.4,0.217,,,,
G52718004,28:23.1,0.245,,,,
G52718004,28:24.3,0.181,,,,
G52718004,28:24.7,0.136,,,,
G52718004,28:25.1,0.163,,,,
G52718004,28:25.3,0.416,,,,
G52718004,28:26.0,0.1,,,,
G52718004,28:26.2,0.254,,,,
G52718004,28:26.8,0.235,,,,
G52718004,28:36.5,0.254,,,,
G52718004,28:37.2,0.181,,,,
G52718004,28:41.6,0.254,,,,
G52718004,28:42.3,0.1,,,,
G52718004,28:43.1,0.154,,,,
G52718004,28:43.5,0.181,,,,
G52718004,28:44.3,0.127,,,,
G52718004,28:49.0,0.1,,,,
G52718004,28:58.5,0.462,,,,
G52718004,29:00.5,0.09,,,,
G52718004,29:12.4,0.226,,,,
G52718004,29:13.0,0.082,,,,
G52718004,29:16.2,0.235,,,,
G52718004,29:16.9,0.235,,,,
G52718004,29:18.4,0.1,,,,
G52718004,29:18.7,0.154,,,,
G52718004,29:20.7,0.145,,,,
G52718004,29:21.8,0.145,,,,
G52718004,29:22.2,0.136,,,,
G52718004,29:22.6,0.145,,,,
G52718004,29:23.1,0.127,,,,
G52718004,29:25.6,0.335,,,,
G52718004,29:26.2,0.172,,,,
G52718004,29:26.4,0.127,,,,
G52718004,29:36.6,0.208,,,,
G52718004,29:37.2,0.245,,,,
G52718004,29:39.4,0.226,,,,
G52718004,29:40.0,0.1,,,,
G52718004,29:42.2,0.136,,,,
G52718004,29:43.2,0.19,,,,
G52718004,29:43.6,0.127,,,,
G52718004,29:44.2,0.163,,,,
G52718004,29:45.0,0.226,,,,
G52718004,29:52.8,0.217,,,,
G52718004,29:53.4,0.163,,,,
G52718004,29:55.4,0.235,,,,
